user_id,full_name,job_title,company_name,email_address,phone_number,address,city,country,birth_date,registration_date,last_login_date,account_status,annual_revenue
412,Steven Kennedy,Product Manager,Calhoun Ltd.,ydixon@example.net,001-989-799-2751,"4449 Lawrence Islands
New James, ME 25646",Toronto,india,1996-02-02,2024-02-10,27-03-2025, Active ,149156.38
413,Caleb Fields,Sales Manager,Holmes LLC,mramirez@example.com,+1-439-324-3588x53798,"339 White Rue Suite 536
Loveshire, NH 70940", Dubai ,france,1972-05-09,14/02/2023,2023-06-27, Active ,111984.99
414,Susan Lucas,Consultant,,kingtammy@example.net,(501)634-7789x4896,"791 Kim Island Apt. 221
Kathleenton, AZ 09712",London ,AUSTRALIA,20 Mar 1969,2023-09-08,2023-10-22, Suspended,801607.03
415,Beth Hopkins,Research Scientist,Dunn Solutions,david16@example.org,,"532 Angela Island Apt. 263
East Christopherview, AS 64235",Singapore, Australia,1961-09-23,2025-10-13,2025-10-17,Active,413585.61
416,Devon Beard,Project Manager,Sanchez Group,dwalker@example.net,(823)941-0346,"67726 Johnson Track
Jamiefort, NE 69174",LONDON,brazil,1972-05-25,2024-07-27,2025-10-27,Active,"USD 194,086.54"
417,Mario Alexander,COO,Smith Group,mmassey@example.org,(621)596-2633x556,"9709 Debbie Circles
Marqueztown, MS 75429", Riyadh, United Kingdom,1972-07-16,2025-10-18,2025-12-10, Active ,970732.66
418,Andrea Zimmerman,CTO,James Solutions,cgraham@example.com,464-453-4547,"65031 Christopher Square
West Christianview, NV 20034",madrid,SOUTH AFRICA,12/27/1969,2024-02-13,2025-12-03,Inactive ,355390.42
419,Michelle Haney,CEO,Garrison Holdings,monica23@example.com,828-413-1909x2487,"111 Roth Fall
Port Stevenstad, VA 23952", Copenhagen,INDIA,1963-02-09,2025-09-09,2025-11-18,Active ,748261.68
420,Yvette Ferguson,Sales Representative,Frederick Ltd.,kristinnguyen@example.org,001-548-708-8062x20722,"3721 Fernando Rest Apt. 162
West Stevenfort, TX 99363", Madrid,united states,1974-12-25,02/23/2023,2024-12-08,inactive,343610.13
421,Diana Martinez,Marketing Specialist,Weaver Inc.,doneal@example.net,359.796.4862x87203,"666 Brooks Island
Gonzaleztown, IL 57587", Madrid, Australia ,1993-08-09,2025-08-24,2025-11-24,Active,1386819.49
422,Jeffrey Wilson,Data Analyst,Christensen Group,ygrimes@example.net,(946)832-0374,"3726 John Drive Apt. 450
Stevenfurt, FM 86147",Madrid, India ,1998-05-12,28/12/2025,2025-12-31, Inactive ,1119887.27
423,Cynthia Coleman,Financial Analyst,Miller Holdings,michael88@example.com,2713553482,"08385 Shane Isle Suite 595
Michealhaven, OR 16661", Mumbai ,NORWAY,1998-12-02,12/22/2023,2024-06-20,Inactive ,275329.85
424,Joseph Jones,Marketing Specialist,Blake Consulting,cgallagher@example.net,001-889-681-2657x42231,"40236 Robert Views
South Amy, KS 28106", Mumbai ,FRANCE,1955-08-27,"Feb 27, 2023",2025-02-17, Active,646998.77
425,Wendy Oconnor,CEO,,bakertimothy@example.org,772.971.1759,"USNV Ray
FPO AP 97771",LONDON,Canada ,1971-10-29,2024-09-24,2024-12-23,active,
426,Laura Perkins,Data Scientist,Ortega Inc.,elizabethconley@example.net,249.633.0674x58476,"28333 Stein Courts Suite 666
Kerrybury, GA 82166", Oslo , Brazil ,1979-03-16,2025-12-14,2025-12-30,Active ,854303.75
427,Jeremy Oliver,Data Scientist,Hebert Ltd., HAMPTONSARA@EXAMPLE.ORG ,(866)526-7055x14377,"3925 Carly Ramp
Castanedaville, CO 11289", Paris,India,1994-08-22,2024-10-24,2024-11-24,INACTIVE,166800.47
428,Nancy Webb,Business Analyst,Smith LLC,fvasquez@example.net,+1-220-407-2024x5591,"PSC 5109, Box 1090
APO AE 22774",COPENHAGEN,ireland,1999-08-01,"Dec 13, 2025",2025-12-25,ACTIVE,"529,790.02 USD"
429,Thomas Short,IT Specialist,Holloway Holdings,lrodriguez@example.com,+1-381-994-2179x428,"65277 Lynn Inlet Suite 663
Elizabethborough, IA 60962",RIYADH,Norway,1962-11-29,2023-10-07,2024-03-17, Active,687555.02
430,Erin Sanchez,Marketing Specialist,Moore Consulting,brownnancy@example.org,572-921-4559,"894 Paula Shoal
West Ericborough, MI 09159",Sydney , Ireland ,1958-01-08,2024-12-31,,Active ,95691.27
431,Sheila Lopez,Marketing Specialist,Randall Ltd.,perry77@example.net,(357)925-6592x0246,"02389 Krueger Flats Apt. 600
Jenniferstad, MA 00859", Dublin, India,1960-10-01,2023-12-30,2024-01-01, Active ,143160.13
432,Laura Mcknight,Software Engineer,Ingram Consulting,jasoncook@example.net,001-684-986-8999x3607,"69176 Sloan Rest Apt. 593
Bakerton, GU 30578", Riyadh, France,1988-05-18,2024-03-28,2025-10-29,Active,78632.27
433,Barbara Martinez,Business Analyst,Riley Holdings,hbaker@example.org,6378360601,"079 Amanda Plaza Suite 136
Gregoryborough, AL 90296", Oslo , United Arab Emirates,1976-09-02,2024-10-16,2025-01-10,ACTIVE,271417.96
434,Ryan Robinson,Software Engineer,Murphy LLC,staceysmith@example.org,001-642-344-6263x2514,"03142 Kathy Junction
New Katieside, NH 67449",NEW YORK, United Kingdom,1961-08-10,2024-12-18,2025-04-29,ACTIVE,541598.15
435,Chad Snyder,Research Scientist,Contreras Ltd.,kristen51@example.com,,"5056 Garcia Passage
Lewisborough, RI 84057",copenhagen,South Africa,1979-04-25,2025-04-27,01/09/2025, Active,938135.75
436,Troy Landry,Consultant,Willis Consulting,cherryjulie@example.net,001-778-276-5530x07309,"Unit 5560 Box 5712
DPO AE 78442",TORONTO,United Kingdom ,17 Feb 1981,2024-04-06,2024-09-20,active,345195.55
437,Rebecca Garcia,Marketing Manager,Miranda LLC,thomasspencer@example.net,001-251-690-5348x6401,"462 Morgan Loop
New Michaelfort, ME 97314", Dublin ,Australia,1970-04-26,2023-06-01,2024-05-17,Inactive,1024823.42
438,Jennifer Taylor,Sales Representative,Johnson LLC,mark12@example.net,+1-591-351-1455x129,"8818 Escobar Shoals Suite 160
Samanthachester, CO 86732",RIYADH,United States ,1971-12-15,2024-11-23,"Sep 24, 2025",ACTIVE,124732.78
439,Monica Keith,Data Analyst,Figueroa Consulting,caseyrush@example.net,6174075681,"52291 Thomas Stream
East Joann, GU 89950",Berlin ,NORWAY,07/08/1980,2025-06-08,19-07-2025, Active ,99472.08
440,Allison Martinez,HR Manager,Mayo Systems,maldonadonancy@example.net,,"443 Jasmine Glens Suite 016
Lake Johnny, DC 76079",madrid,Germany,1964-08-28,2024-06-27,2025-04-12,Active ,
441,Dana Jimenez,Product Manager,Davidson Technologies,coffeyjohn@example.net,3332016234,"061 Clark Divide
Lake Deborah, DE 48834", New York,Singapore ,1971-07-22,2023-11-11,2024-01-06, Active,428842.85
442,Crystal Harrison,Software Engineer,Jenkins Consulting,scott32@example.org,(453)237-7460x4067,"784 Robert Heights
West Joshua, NE 02305",NEW YORK, Netherlands,24/10/1978,2025-09-10,2025-10-06, Active,320332.14
443,Larry Oconnell,Research Scientist,Farmer Technologies,willismichael@example.net,573.947.6427,"PSC 0376, Box 3882
APO AE 35585",RIYADH,Saudi Arabia,1990-12-19,"Aug 25, 2023",2024-07-06,INACTIVE,77094.76
444,Todd Rubio,Product Manager,Boyd Systems,nelsondominique@example.com,001-460-919-1344x3899,"Unit 0205 Box 8695
DPO AE 63549",Dublin,Denmark ,1965-02-06,2025-03-04,2025-06-07, Active,307926.37
445,Matthew Lee,Financial Analyst,Rodriguez Technologies, JENNIFER64@EXAMPLE.NET ,593-569-9951x679,"7385 Perez Points Apt. 119
East Robert, AZ 27365", Rome,INDIA,"Jul 06, 1978",2025-08-10,2025-10-17,Active,131514.36
446,Kenneth Francis,Product Manager,Nichols LLC,garciaveronica@example.net,323.633.5104x096,"15391 Linda Turnpike Apt. 074
Lake Katherine, VA 01334", Cape Town ,Singapore ,2001-01-04,2023-06-25,2025-05-10,suspended,523750.54
447,Amy Reese,Research Scientist,Burns Systems,lauraclay@example.org,789-939-4065,"19043 Lynn Fort
Lake Harryborough, ID 17884",Cairo, Singapore,1970-01-29,2023-05-05,2025-09-12, Suspended,423631.3
448,Amanda Francis,HR Manager,Brown Technologies,iperez@example.org,835-246-2127,"261 Kathy Forest
East Robertchester, IN 92210", Toronto ,IRELAND,1995-06-11,2024-04-27,28-08-2025,Suspended ,169750.36
449,Barbara Miller,Sales Representative,Adams Systems,olivia29@example.net,+1-593-876-2974x54930,"91203 Ann Locks Apt. 082
Port David, PW 07153",PARIS,Germany ,15 Jul 1980,2025-11-24,2025-12-31,SUSPENDED,228729.0
450,Susan Gray,Project Manager,Lawson Ltd.,allenandrea@example.com,581.344.5822x06732,"68157 Erin Vista Suite 000
Port Elizabethtown, VI 95277",London ,SINGAPORE,1957-02-10,09-03-2024,, Active,-100
451,Ricardo Huff,Accountant,Morris PLC,millerjames@example.org,685.609.0255x618,"299 Mitchell Pike
East Gregoryport, NY 81982",Oslo, Canada ,1994-04-03,2023-10-30,2025-07-01,ACTIVE,313678.74
452,Tracy Jones,CTO,Edwards Systems,bwilliams@example.com,,"266 Joe Drive Suite 835
Donnastad, ME 22814",Dubai,United States,1994-02-05,2024-10-29,20 Mar 2025, Inactive ,639600.87
453,Sarah Campbell,IT Specialist,Bennett Systems,tranbenjamin@example.com,7632369987,"10401 King Pines
New Rosetown, KS 82496",paris, France ,1991-07-23,09/05/2025,07 Jun 2025,Active ,164389.15
454,Charles Reed,Software Engineer,Hayden LLC,amywells@example.org,,"4203 Avila Curve Suite 863
West Susanview, CO 61051",Stockholm,South Africa,1998-06-04,05/08/2023,2025-03-04,Inactive ,466415.69
455,Amy Barker,Marketing Specialist,Short Group,sonia62@example.com,001-354-902-6355x82430,"4898 Kelsey Street Apt. 538
Port Toni, MA 95593",são paulo,Saudi Arabia ,04/12/2003,2025-02-23,2025-10-30,active,226119.67
456,Andrea Curry,Research Scientist,Owens Ltd.,nunezmatthew@example.com,+1-804-533-3353x84951,"19787 Amy Rest
East Brittney, SC 89470",Oslo,Spain,1965-04-29,2025-04-02,22/04/2025, Active,188148.91
457,Sarah Brown,Operations Manager,Robinson Group,oschneider@example.org,(201)219-8756x17868,"PSC 3009, Box 1561
APO AP 17266",stockholm,Sweden ,1996-09-01,2025-02-01,2025-02-12,Active,304089.93
458,Karen Scott,HR Manager,Warren LLC, SANCHEZNICHOLAS@EXAMPLE.COM ,+1-774-449-1609x3659,"9118 Rodriguez Highway
East Randy, NJ 45452",DUBAI,Norway,1996-09-09,2024-04-11,2024-08-27, Active,158788.81
459,Rodney Daniels,Sales Manager,Willis LLC,ulee@example.org,799.782.1374,"0428 Shepard Canyon
Crystalmouth, IA 65037",Singapore,Saudi Arabia ,2001-06-21,2024-01-20,2025-04-17, Inactive ,222447.3
460,Patricia Gibson,Business Analyst,Patterson Inc.,stonecody@example.net,(860)803-0835,"62715 Cory Extensions
West Priscilla, MI 07323",stockholm,egypt,1995-09-05,21-11-2025,2025-12-02, Active,141702.56
461,Steven Mata,Sales Manager,Hicks Systems,ryanrodriguez@example.net,268.929.3844x0134,"3788 Rick Forest Apt. 591
North Elizabethmouth, UT 91460",Amsterdam ,United Kingdom ,1956-07-05,2023-03-01,2024-02-20,ACTIVE,1296666.88
462,Emma Webster,Product Manager,,victoria91@example.com,892-607-4926x9996,"84285 Walsh Port Apt. 259
West Andrewhaven, FM 41080",dubai,Egypt,1983-07-13,2024-02-12,2024-11-19,Active ,"$335,938.87"
463,Robert Peterson,CEO,Sparks Inc.,stephaniezamora@example.org,(834)226-6980,"Unit 7261 Box 7607
DPO AE 98710",São Paulo,United Arab Emirates ,16/03/1966,2024-05-10,2025-05-27, Active ,200825.6
464,Cheyenne Rivera,Marketing Manager,Hoffman Consulting,abigailrobinson@example.net,+1-895-738-2804x05612,"9582 Guerrero Course
Berrystad, MT 83122",Rome, Canada,1959-03-12,2024-12-17,2025-06-12,Active,380707.23
465,Brent Webster,Financial Analyst,Calderon Ltd.,hoffmanlindsey@example.org,+1-523-685-9514x34682,"002 Goodwin Alley Apt. 869
Solomonfurt, CA 07729",Amsterdam,Italy ,1961-05-07,2024-03-14,2024-10-27, Inactive,302964.33
466,Mike Lewis,Project Manager,Petty Inc.,egordon@example.org,+1-339-750-0168x09414,"83976 Brent Land Apt. 440
Alexanderport, MO 21775", Sydney , Brazil ,1958-06-23,2025-08-28,2025-12-23,inactive,280778.47
467,Rita Hardy,Accountant,Hahn Consulting,jessicahines@example.com,+1-329-625-0817x76029,"33373 Sharon Island Suite 235
Rodriguezside, CO 61351",Singapore,ireland,1956-02-23,2024-09-17,2025-09-17,Inactive ,503790.96
468,David Hardy,CTO,Atkinson PLC,erikamiller@example.org,9619363852,"1337 Patricia Plains Suite 449
Lake Susanshire, MD 06764", São Paulo ,Ireland,1962-07-11,2025-08-13,,Active,556963.73
469,Jeffrey Garrett,Software Engineer,Foster Holdings,dudleycody@example.com,903-473-4167x8127,"PSC 1021, Box 7982
APO AE 82849",RIYADH, Canada ,1965-02-06,2024-08-01,2025-06-03, Active,226081.13
470,Andrea Shaw,HR Manager,Stone Holdings,ijackson@example.com,001-779-873-6383x1828,"707 Powell Crest
Mendozaton, MO 65573",Amsterdam , France,1967-03-10,21/07/2024,2025-04-15,active,219021.95
471,Alyssa Chambers,Project Manager,Sullivan Inc.,michellesmith@example.org,(282)712-2355x2165,"46921 Charles Ports Apt. 596
Fischerton, OH 77916",New York,SAUDI ARABIA,1981-10-21,2025-04-07,2025-09-18, Suspended,270347.6
472,Natalie Rodriguez,Data Analyst,Maldonado Solutions,russelllynch@example.com,+1-802-620-5093,"249 Mathis Ridge Apt. 145
Garretthaven, NH 98958",mumbai, India,2000-05-11,2025-04-08,2025-10-24,INACTIVE,65424.7
473,James Sparks,Product Manager,Dominguez PLC,ldavis@example.org,+1-967-667-3820,"177 Cruz Drive
Wagnerberg, MP 17473",Cairo , Sweden,1971-04-24,2025-12-30,2025-12-31, Inactive,113478.23
474,Daniel Pena,Software Engineer,Ray Systems,cgamble@example.net,+1-658-206-2350,"6957 Anthony Crossing Apt. 482
Melissaview, KS 24428", Riyadh , France ,27 May 2001,2024-01-06,2024-11-02,Inactive ,853253.52
475,Jennifer Lindsey,Operations Manager,Long Systems,wgonzalez@example.net,723-828-9463x3891,"528 Bowen Orchard
West Paul, OK 23026", Toronto,spain,28-05-1975,2024-01-10,2025-12-07,Active,1036621.47
476,Kevin Mccarty,Operations Manager,Lawrence Group,matthewfranklin@example.net,(613)881-8655x078,"USNV Smith
FPO AA 99589", Copenhagen , Italy ,1979-07-12,11/05/2025,2025-11-29, Active ,275315.99
477,John Mata,Marketing Specialist,Frazier LLC,jeffrey34@example.net,+1-718-591-1797x203,"53641 Carter Coves
Mariaborough, CT 28890",MUMBAI,BRAZIL,05/06/1991,2025-08-21,2025-09-04,ACTIVE,490700.81
478,Dana Vaughan,Research Scientist,,lisaalvarez@example.net,436-375-0094,"52769 Heather Pine
Hoffmanberg, WV 63155", Cairo ,Sweden,1955-12-15,2023-09-03,,ACTIVE,407532.15
479,Cheyenne Mcintyre,Operations Manager,Ward Ltd.,meganrose@example.com,(922)658-6605x9867,"75854 Quinn Manors
Lauramouth, WY 93912",Singapore,india,11/11/1996,2023-10-09,2024-05-02,inactive,2828385.37
480,Joe Sheppard,CEO,Roberts Holdings,kevinmendez@example.org,665-702-0002,"32155 Jared Islands
Timothyhaven, IL 83524",Oslo , Australia ,1986-08-23,05/01/2024,2024-03-28, Active ,717625.01
481,Cassandra Long,Marketing Manager,Peters Technologies,evelyncampbell@example.com,689.866.9972x73677,"58254 Stephanie Cliff
Port Lisa, VT 71720",Mumbai,Australia ,16-03-1995,"Jul 14, 2024",2025-02-14,Active,299676.15
482,Raven Andrews,IT Specialist,,jamesbrown@example.org,+1-820-649-1060x183,"875 Amanda Trafficway
Powellland, TN 60273",Singapore,IRELAND,1964-04-17,09/23/2023,2025-06-14,Active,167899.64
483,James Guerrero,Sales Manager,,timothy54@example.net,(384)972-6290x529,"160 Jennifer Crest
Thompsonmouth, TX 28690", Copenhagen , United States,1965-05-05,2023-03-19,2024-09-16,Inactive ,106456.06
484,Robert Alexander,Data Scientist,Cobb Systems,sararios@example.org,8524229993,"USCGC Lloyd
FPO AP 77201",madrid,Spain ,1959-04-26,2024-01-26,2024-02-14,inactive,377914.99
485,Collin Hernandez,CTO,Turner Ltd.,joeljackson@example.net,(939)983-5844x617,"3095 Grimes Ports Suite 912
Munozshire, NV 00853",mumbai, Sweden ,1964-10-11,2023-07-30,2024-08-26,active,193021.04
486,Crystal Harrington,CTO,,martinmark@example.net,+1-578-471-3752x988,"56083 Benjamin Cape
Kathleenfort, PA 90418", São Paulo , Egypt ,1998-12-25,2024-08-18,2025-04-09, Active,121106.11
487,John Johnson,Product Manager,Stone Ltd.,nbailey@example.net,001-658-552-3860x0304,"PSC 1995, Box 1715
APO AE 28032",Amsterdam, Australia,1998-05-10,2024-12-02,2025-08-10,Suspended ,$208438
488,Rick Gomez,Financial Analyst,Duncan Solutions,johnsonedward@example.net,(595)201-4374,"96713 Davis Crescent
South Brandon, FL 96413",paris,Netherlands,23-01-1963,2023-02-09,2024-05-22,inactive,153724.36
489,Amy Lopez,Data Analyst,Clark Ltd.,delacruzsandra@example.com,(272)301-9111x66122,"2587 James Road
North Kelly, ID 57051",Dublin, Italy,1974-04-05,2023-09-10,2024-09-20,Inactive,"USD 1,067,680.55"
490,Sarah Pearson,Software Engineer,Clark Consulting,guerrerostanley@example.net,481-724-2114x0868,"29462 Mary Ramp Apt. 556
Port Judytown, AS 28631", New York ,United Kingdom ,1990-09-11,2023-04-09,2025-02-15,inactive,607524.53
491,Rodney Adams,Accountant,Carroll Solutions,david97@example.org,001-813-671-2436x58585,"04120 Veronica Center
Martinezburgh, NJ 30753",Riyadh,FRANCE,1982-12-11,2023-09-11,2025-03-25, Active,325923.88
492,Amanda Alvarado,Software Engineer,Ramirez Inc.,carolbrown@example.net,001-716-769-0632x2481,"034 John Crossing
New Michaelfurt, NM 74481",Cairo,Italy,03 Jun 2000,2024-09-08,2025-04-12,Active ,923532.16
493,Daniel Zimmerman,Sales Representative,Bowman Solutions,rodney49@example.org,(479)655-4623x471,"08018 Benjamin Burg
Spencerville, NV 52751", Berlin,Sweden ,1969-02-26,2023-08-03,08-01-2025, Active,345987.46
494,Deborah Travis,CTO,Harding PLC,hmartin@example.org,+1-208-315-7129,"Unit 0713 Box 8067
DPO AE 32810", Amsterdam , Denmark,1958-04-07,2024-02-14,2024-11-10,Inactive ,179351.18
495,Debra Rivas,CEO,Marquez Inc.,christopher04@example.com,747.743.6213x00962,"470 David Avenue Suite 339
Mooremouth, KS 57841",oslo,Spain,1999-03-21,2025-10-13,2025-11-09, Active ,951872.95
496,James Byrd,Business Analyst,Kim LLC,christianrichards@example.net,827.300.0466,"901 Brent Radial Suite 714
North Kaitlynview, OR 31427",cairo,Canada,1982-04-11,2025-10-08,28/10/2025,Inactive ,477938.35
497,Jason Bentley,HR Manager,David Group,hooveranna@example.net,001-249-605-3152x049,"9873 James Ramp Suite 166
Curtisfurt, CT 19957",Rome,united arab emirates,1966-03-23,"Apr 18, 2024",2025-07-30,active,$158566
498,John Johnson,Operations Manager,Mitchell Inc.,washingtonashley@example.org,625.362.3899,"Unit 7014 Box 2620
DPO AE 61746", Singapore ,GERMANY,1958-02-14,08/18/2024,2025-02-19,Active,286863.83
499,Shelby Gibbs,Marketing Manager,Murray Inc.,danieljenkins@example.org,+1-904-418-1359x98989,"PSC 1708, Box 8948
APO AE 09755",Oslo, Denmark,2003-03-08,2023-01-20,2023-10-31, Inactive,177560.6
500,Carrie Garner,Operations Manager,Reilly Group,kevin22@example.org,458.283.9785x708,"067 Kennedy Course Apt. 369
West Caitlinland, WV 85429", Sydney,germany,1988-05-10,10-07-2023,2024-07-26,ACTIVE,124497.41
501,Ryan White,IT Specialist,Villa Group,lcraig@example.com,(996)288-2769,"14196 Michael Cape Suite 832
Mitchellside, OH 29878",SYDNEY,GERMANY,1971-12-16,2025-02-28,31/10/2025, Active,626763.33
502,Jennifer Martinez,Marketing Specialist,Bennett Ltd.,maxwellsteve@example.net,+1-862-240-9649x66834,"17028 Garcia Divide Apt. 593
Hillside, DC 00545", Riyadh ,india,1980-04-01,2023-08-01,2024-10-01,INACTIVE,1247424.58
503,Laura Lopez,Data Scientist,Berry Solutions,josephross@example.net,339.806.2467x28799,"41319 Michael Throughway
Port Morgan, VT 53897",Paris ,Saudi Arabia ,11/30/1960,2025-01-04,, Suspended ,123130.83
504,Jessica Diaz,Business Analyst,Lewis Solutions,vkline@example.org,204.458.8165,"7241 Roy Run Apt. 344
Port Ashleyfurt, PR 08782",rome, Norway ,1978-08-28,2025-06-21,2025-07-03,ACTIVE,486055.68
505,Patricia Stewart,CTO,Yang Systems,bartondavid@example.com,+1-389-680-8806x782,"8135 Samantha Road Suite 486
Lake Theresa, MO 91789", Cairo,BRAZIL,1985-12-07,2024-04-03,2025-03-16,active,207845.48
506,Steven Jackson,Research Scientist,Alexander PLC,sbradley@example.org,759-545-0119x29207,"051 Thomas Manors Apt. 398
Clarkmouth, IA 54344",paris,South Africa ,2003-06-12,13/09/2025,2025-10-28,Inactive,"USD 233,050.92"
507,Curtis Gonzalez,CEO,Holland Inc.,robertsonjordan@example.com,+1-606-470-0099x424,"4896 Jimenez Causeway Suite 642
Port Krystalport, MD 56021", Riyadh , Australia,1998-01-07,18-11-2023,2025-04-19,ACTIVE,216495.33
508,Karen Duran,Data Analyst,Burns PLC,bmorgan@example.net,645.833.8906x235,"265 Brown Locks
Cassandrastad, IN 07539", Cairo, Spain ,1956-01-27,2024-11-08,, Active ,179011.7
509,Sandra Curry,Consultant,Frederick PLC,lmartin@example.org,(824)427-6774,"0112 Fletcher Courts
West Reneehaven, GU 33426",Mumbai , United Arab Emirates ,"Oct 05, 1981",2023-06-11,2024-09-24,Active ,339071.11
510,Wendy Williams,Data Scientist,Holmes Holdings,aholder@example.net,4175986778,"957 Sarah Groves
Taylorchester, WY 34988", Berlin ,ireland,1997-05-30,2023-09-01,01/23/2025,Active ,183200.22
511,Rebecca Jimenez,Sales Representative,Little Inc.,ujones@example.org,(803)784-3753,"078 Beltran Roads Apt. 548
West David, TN 73572",são paulo,Sweden ,1989-09-01,06/07/2023,2025-09-24, Inactive,"$396,059.52"
